,function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsinposition,yearsinprofession,age,cred1,cred2,highestdegree,inst1,inst2,inst3,inst4,inst5,instbudget,city,state,zip,country,category,instsize,insttype,median,mean,pop,b19013_001,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,value_for_owner-occupied_housing_units:__total:_,"value_for_owner-occupied_housing_units:__less_than_$10,000_","value_for_owner-occupied_housing_units:__$10,000_to_$14,999_","value_for_owner-occupied_housing_units:__$15,000_to_$19,999_","value_for_owner-occupied_housing_units:__$20,000_to_$24,999_","value_for_owner-occupied_housing_units:__$25,000_to_$29,999_","value_for_owner-occupied_housing_units:__$30,000_to_$34,999_","value_for_owner-occupied_housing_units:__$35,000_to_$39,999_","value_for_owner-occupied_housing_units:__$40,000_to_$49,999_","value_for_owner-occupied_housing_units:__$50,000_to_$59,999_","value_for_owner-occupied_housing_units:__$60,000_to_$69,999_","value_for_owner-occupied_housing_units:__$70,000_to_$79,999_","value_for_owner-occupied_housing_units:__$80,000_to_$89,999_","value_for_owner-occupied_housing_units:__$90,000_to_$99,999_","value_for_owner-occupied_housing_units:__$100,000_to_$124,999_","value_for_owner-occupied_housing_units:__$125,000_to_$149,999_","value_for_owner-occupied_housing_units:__$150,000_to_$174,999_","value_for_owner-occupied_housing_units:__$175,000_to_$199,999_","value_for_owner-occupied_housing_units:__$200,000_to_$249,999_","value_for_owner-occupied_housing_units:__$250,000_to_$299,999_","value_for_owner-occupied_housing_units:__$300,000_to_$399,999_","value_for_owner-occupied_housing_units:__$400,000_to_$499,999_","value_for_owner-occupied_housing_units:__$500,000_to_$749,999_","value_for_owner-occupied_housing_units:__$750,000_to_$999,999_","value_for_owner-occupied_housing_units:__$1,000,000_or_more_",sex_by_age:__male:_,sex_by_age:__male:_under_5_years_,sex_by_age:__male:_5_to_9_years_,sex_by_age:__male:_10_to_14_years_,sex_by_age:__male:_15_to_17_years_,sex_by_age:__male:_18_and_19_years_,sex_by_age:__male:_20_years_,sex_by_age:__male:_21_years_,sex_by_age:__male:_22_to_24_years_,sex_by_age:__male:_25_to_29_years_,sex_by_age:__male:_30_to_34_years_,sex_by_age:__male:_35_to_39_years_,sex_by_age:__male:_40_to_44_years_,sex_by_age:__male:_45_to_49_years_,sex_by_age:__male:_50_to_54_years_,sex_by_age:__male:_55_to_59_years_,sex_by_age:__male:_60_and_61_years_,sex_by_age:__male:_62_to_64_years_,sex_by_age:__male:_65_and_66_years_,sex_by_age:__male:_67_to_69_years_,sex_by_age:__male:_70_to_74_years_,sex_by_age:__male:_75_to_79_years_,sex_by_age:__male:_80_to_84_years_,sex_by_age:__male:_85_years_and_over_,sex_by_age:__female:_,sex_by_age:__female:_under_5_years_,sex_by_age:__female:_5_to_9_years_,sex_by_age:__female:_10_to_14_years_,sex_by_age:__female:_15_to_17_years_,sex_by_age:__female:_18_and_19_years_,sex_by_age:__female:_20_years_,sex_by_age:__female:_21_years_,sex_by_age:__female:_22_to_24_years_,sex_by_age:__female:_25_to_29_years_,sex_by_age:__female:_30_to_34_years_,sex_by_age:__female:_35_to_39_years_,sex_by_age:__female:_40_to_44_years_,sex_by_age:__female:_45_to_49_years_,sex_by_age:__female:_50_to_54_years_,sex_by_age:__female:_55_to_59_years_,sex_by_age:__female:_60_and_61_years_,sex_by_age:__female:_62_to_64_years_,sex_by_age:__female:_65_and_66_years_,sex_by_age:__female:_67_to_69_years_,sex_by_age:__female:_70_to_74_years_,sex_by_age:__female:_75_to_79_years_,sex_by_age:__female:_80_to_84_years_,sex_by_age:__female:_85_years_and_over_,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
547,position1,12,35,9,359,7,87741.0,Man,False,Caucasian,7.0,24.0,47.0,True,True,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,position11,0,0,1,5,0,35762.0,Woman,False,Caucasian,1.0,4.0,30.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,position9,1,0,2,140,0,47056.0,Man,False,Caucasian,2.0,4.0,32.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,position3,2,34,1,82,2,66621.0,Woman,False,Caucasian,10.0,18.0,41.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,position20,1,0,1,45,0,45536.0,Man,False,Caucasian,1.0,11.0,37.0,False,False,Bachelor's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,position9,0,0,0,140,0,35884.0,Man,False,Hispanic,1.0,8.0,27.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,position6,0,0,2,80,0,34750.0,Woman,False,Caucasian,1.0,4.0,23.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,position20,0,0,0,45,0,39107.0,Woman,False,African American,1.0,4.0,36.0,False,False,Bachelor's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,position3,7,0,8,271,5,57734.0,Man,False,Caucasian,2.0,15.0,36.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,position25,0,11,0,0,1,45084.0,Man,False,Hispanic,12.0,12.0,70.0,False,False,Bachelor's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,position4,0,0,1,42,0,42770.0,Woman,False,Caucasian,1.0,7.0,33.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,position5,0,0,0,6,0,53935.0,Man,False,Caucasian,3.0,3.0,44.0,False,False,Bachelor's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,position15,0,2,0,40,0,47000.0,Woman,False,Caucasian,1.0,3.0,36.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,position24,0,0,2,1,5,39495.0,Woman,False,Biracial,4.0,9.0,37.0,False,False,Master's Degree,13,35,9,425,2,5520802.0,Orlando,FL,32816,United States,one,59601.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,position9,1,2,1,20,0,50000.0,Man,False,Caucasian,11.0,14.0,39.0,False,False,Bachelor's Degree,2,1,1,4,0,40000.0,Winter Park,FL,32789,United States,one,3237.0,Private Institution,"73,938","120,792","24,557",59816.0,6.524891252000001,7.206818427000001,93.47510875,92.79318157,57.2619623,48.50577193,4.102205809,5.591340132000001,7.182111047999999,35.5410271,952.0,8.001246542999999,6803.0,29.0,0.0,47.0,0.0,18.0,20.0,19.0,0.0,47.0,67.0,67.0,94.0,47.0,210.0,193.0,277.0,288.0,624.0,550.0,914.0,677.0,926.0,798.0,891.0,12435.0,757.0,766.0,795.0,274.0,582.0,255.0,137.0,593.0,1081.0,531.0,685.0,750.0,874.0,1108.0,849.0,149.0,493.0,212.0,351.0,439.0,338.0,237.0,179.0,13236.0,481.0,674.0,748.0,520.0,799.0,319.0,131.0,295.0,720.0,689.0,876.0,689.0,935.0,997.0,1030.0,359.0,592.0,385.0,269.0,564.0,274.0,411.0,479.0,4.773753571,72.1484797,27.851520299999997,44.09490802,22.52732605
534,position1,3,0,0,25,8,46200.0,Woman,False,Caucasian,2.0,9.0,31.0,False,False,Master's Degree,4,0,3,125,8,250000.0,Deland,FL,32723,United States,one,3961.0,Private Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,position15,0,0,1,50,0,34500.0,Man,False,Caucasian,3.0,4.0,26.0,False,False,Master's Degree,4,0,3,125,8,250000.0,Deland,FL,32723,United States,one,3961.0,Private Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,position9,0,0,2,30,0,33500.0,Man,False,Caucasian,0.0,2.0,25.0,False,False,Master's Degree,4,0,3,125,8,250000.0,Deland,FL,32723,United States,one,3961.0,Private Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,position22,0,0,0,20,0,36350.0,Man,False,African American,2.0,2.0,29.0,False,False,Master's Degree,4,0,3,125,8,250000.0,Deland,FL,32723,United States,one,3961.0,Private Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,position3,9,1,12,651,4,90975.0,Woman,False,Native American,6.0,23.0,45.0,True,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,position11,0,0,1,110,0,45840.0,Man,False,Caucasian,15.0,17.0,43.0,True,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,position5,0,0,1,8,0,55890.0,Man,False,Caucasian,2.0,2.0,35.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,position6,3,0,4,209,0,60567.0,Woman,False,Caucasian,7.0,8.0,32.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,position3,3,12,2,128,5,75000.0,Man,False,Caucasian,17.0,30.0,64.0,False,True,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,position1,17,17,17,792,9,136256.0,Man,False,Caucasian,12.0,29.0,58.0,False,True,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,position9,3,0,7,332,0,56435.0,Man,False,Caucasian,9.0,11.0,37.0,False,True,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,position6,0,0,1,151,0,40000.0,Man,False,Caucasian,0.0,2.0,26.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,position9,0,0,1,111,0,40000.0,Man,False,Other,1.0,1.0,25.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,position10,0,0,0,5,1,55820.0,Woman,False,Caucasian,5.0,8.0,33.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,position9,0,0,1,111,0,40000.0,Woman,False,Caucasian,2.0,5.0,29.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,position6,0,0,1,10,4,40000.0,Man,False,Caucasian,2.0,2.0,35.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,position20,1,1,1,41,1,56408.0,Man,False,Caucasian,18.0,34.0,62.0,False,False,Bachelor's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,position23,0,0,1,46,0,55820.0,Woman,False,Caucasian,11.0,36.0,60.0,False,False,Bachelor's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,position15,0,0,2,110,0,47000.0,Man,False,Caucasian,5.0,6.0,30.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,position27,0,0,1,41,0,46540.0,Woman,False,Caucasian,10.0,11.0,41.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,position3,2,1,1,13,1,78590.0,Man,False,Caucasian,8.0,20.0,63.0,False,True,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,position6,0,0,1,48,0,44400.0,Woman,False,Caucasian,3.0,3.0,26.0,False,False,Master's Degree,18,17,17,727,9,6993945.0,Gainesville,FL,32611,United States,one,49913.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,position10,0,0,0,4,0,33524.0,Woman,False,Caucasian,17.0,17.0,54.0,False,False,No College Degree,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
509,position5,0,0,0,7,0,34964.0,Woman,False,Caucasian,4.0,4.0,28.0,False,False,Bachelor's Degree,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
512,position10,0,0,1,1,0,41299.0,Woman,False,Caucasian,11.0,11.0,37.0,False,False,Master's Degree,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
515,position15,0,0,2,45,0,36806.0,Woman,False,Caucasian,3.0,5.0,27.0,False,True,Master's Degree,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
511,position25,0,0,0,6,0,37790.0,Man,False,Caucasian,10.0,10.0,67.0,False,False,Associate's Degree,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
510,position9,0,0,3,70,0,35900.0,Man,False,Caucasian,3.0,3.0,28.0,False,False,Master's Degree,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
513,position1,7,4,9,230,14,69465.0,Man,False,Caucasian,42.0,42.0,67.0,True,False,Master's Degree,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
508,position20,0,1,1,13,1,41043.0,Man,False,Caucasian,9.0,13.0,37.0,False,False,Doctoral,8,4,9,230,14,1966569.0,Pensacola,FL,32514,United States,one,12652.0,Public Institution,"46,970","61,881","37,399",44375.0,9.062098501,11.31398014,90.9379015,88.68601986,32.46252677,29.55691367,6.816348481,5.284191829,8.899358722999999,41.32312525,882.0,7.147482597000001,8967.0,46.0,102.0,46.0,46.0,8.0,32.0,0.0,192.0,168.0,49.0,318.0,339.0,456.0,1181.0,1651.0,1308.0,892.0,679.0,424.0,525.0,157.0,125.0,158.0,65.0,17953.0,1310.0,886.0,706.0,789.0,679.0,408.0,366.0,1134.0,1581.0,1099.0,1133.0,1115.0,1070.0,901.0,1248.0,532.0,480.0,236.0,410.0,654.0,501.0,322.0,393.0,19109.0,1315.0,1095.0,723.0,670.0,515.0,378.0,419.0,904.0,1486.0,1150.0,803.0,1258.0,1185.0,1190.0,1365.0,420.0,540.0,295.0,440.0,1051.0,619.0,517.0,771.0,4.575082252,74.66196964,25.33803036,55.10688836,31.03721298
